INFO 2025-08-31 17:23:05,773 autoreload 53951 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:28:26,575 autoreload 11172 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:30:02,027 basehttp 11172 6169997312 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:30:02,039 basehttp 11172 6153170944 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:30:02,048 basehttp 11172 6186823680 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2493
INFO 2025-08-31 19:30:02,060 basehttp 11172 6136344576 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:30:02,064 basehttp 11172 6169997312 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:30:02,064 basehttp 11172 6203650048 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:30:02,094 basehttp 11172 6186823680 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:30:06,383 views 11172 6186823680 Webhook feedback sent successfully: 
ERROR 2025-08-31 19:30:06,934 services 11172 6186823680 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:30:07,866 services 11172 6186823680 RAG API feedback request failed: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:30:07,866 services 11172 6186823680 Feedback service error: Failed to submit feedback to RAG service: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:30:07,867 log 11172 6186823680 Internal Server Error: /api/chat/feedback/
ERROR 2025-08-31 19:30:07,867 basehttp 11172 6186823680 "POST /api/chat/feedback/ HTTP/1.1" 500 188
INFO 2025-08-31 19:32:15,960 autoreload 11172 8458497152 /Users/bro/PROJECTS/instant-be/apps/chat/services.py changed, reloading.
INFO 2025-08-31 19:32:16,486 autoreload 12125 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:32:25,925 autoreload 12125 8458497152 /Users/bro/PROJECTS/instant-be/apps/chat/services.py changed, reloading.
INFO 2025-08-31 19:32:26,267 autoreload 12214 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:32:38,917 basehttp 12214 6199652352 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:32:38,929 basehttp 12214 6182825984 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:32:38,937 basehttp 12214 6165999616 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:32:38,937 basehttp 12214 6216478720 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2493
INFO 2025-08-31 19:32:38,940 basehttp 12214 6199652352 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:32:38,947 basehttp 12214 6234451968 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:32:38,955 basehttp 12214 6182825984 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:32:47,796 views 12214 6182825984 Webhook feedback sent successfully: 
ERROR 2025-08-31 19:32:48,366 services 12214 6182825984 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:32:49,277 services 12214 6182825984 RAG API feedback request failed: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:32:49,277 services 12214 6182825984 Feedback service error: Failed to submit feedback to RAG service: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:32:49,278 log 12214 6182825984 Internal Server Error: /api/chat/feedback/
ERROR 2025-08-31 19:32:49,279 basehttp 12214 6182825984 "POST /api/chat/feedback/ HTTP/1.1" 500 188
INFO 2025-08-31 19:35:20,208 views 12214 6182825984 Webhook feedback sent successfully: 
ERROR 2025-08-31 19:35:20,771 services 12214 6182825984 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:35:21,712 services 12214 6182825984 RAG API feedback request failed: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:35:21,712 services 12214 6182825984 Feedback service error: Failed to submit feedback to RAG service: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:35:21,718 log 12214 6182825984 Internal Server Error: /api/chat/feedback/
ERROR 2025-08-31 19:35:21,719 basehttp 12214 6182825984 "POST /api/chat/feedback/ HTTP/1.1" 500 188
INFO 2025-08-31 19:36:54,292 autoreload 12214 8458497152 /Users/bro/PROJECTS/instant-be/apps/chat/services.py changed, reloading.
INFO 2025-08-31 19:36:54,687 autoreload 13159 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:37:08,230 autoreload 13159 8458497152 /Users/bro/PROJECTS/instant-be/apps/chat/services.py changed, reloading.
INFO 2025-08-31 19:37:08,615 autoreload 13213 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:37:31,635 basehttp 13213 6159298560 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:37:31,648 basehttp 13213 6159298560 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:37:31,651 basehttp 13213 6142472192 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:37:31,654 basehttp 13213 6176124928 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2493
INFO 2025-08-31 19:37:31,654 basehttp 13213 6125645824 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:37:31,664 basehttp 13213 6193524736 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:37:31,674 basehttp 13213 6159298560 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:37:37,566 views 13213 6159298560 Webhook feedback sent successfully: 
ERROR 2025-08-31 19:37:38,114 services 13213 6159298560 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:37:38,678 services 13213 6159298560 Failed to submit feedback to RAG API: 404
INFO 2025-08-31 19:37:38,680 basehttp 13213 6159298560 "POST /api/chat/feedback/ HTTP/1.1" 201 162
INFO 2025-08-31 19:41:10,777 autoreload 13213 8458497152 /Users/bro/PROJECTS/instant-be/apps/chat/views.py changed, reloading.
INFO 2025-08-31 19:41:11,159 autoreload 14127 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:43:36,942 views 14127 6124072960 Webhook feedback sent successfully: 
ERROR 2025-08-31 19:43:37,564 services 14127 6124072960 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:43:38,226 services 14127 6124072960 Failed to submit feedback to RAG API: 404
INFO 2025-08-31 19:43:38,230 basehttp 14127 6124072960 "POST /api/chat/feedback/ HTTP/1.1" 201 162
INFO 2025-08-31 19:45:24,568 basehttp 14127 6157725696 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:45:24,575 basehttp 14127 6140899328 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:45:24,586 basehttp 14127 6174552064 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2493
INFO 2025-08-31 19:45:24,589 basehttp 14127 6124072960 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:45:24,589 basehttp 14127 6157725696 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:45:24,598 basehttp 14127 6191951872 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:45:24,607 basehttp 14127 6174552064 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:52:54,327 basehttp 14127 6123499520 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2493
INFO 2025-08-31 19:52:54,329 basehttp 14127 6140325888 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:52:59,303 basehttp 14127 6140325888 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2493
INFO 2025-08-31 19:52:59,310 basehttp 14127 6123499520 "GET /api/files/?page=1 HTTP/1.1" 200 2320
